id,company_name,slug,former_names,small_logo_thumb_url,website,all_locations,long_description,description,team_size,industry,subindustry,launched_at,tags,tags_highlighted,top_company,isHiring,nonprofit,batch,status,industries,regions,stage,app_video_public,demo_day_video_public,app_answers,question_answers,url,api,yc_page
30708,Perseus Defense,perseus-defense,[],https://bookface-images.s3.amazonaws.com/small_logos/5cdd4deac94e3261e5048ff6c4ffdd39942a5840.png,https://perseusdefense.ai,"San Francisco, CA, USA","Perseus Defense is building a mass-manufactured Counter UAS solution for the Department of Defense and Department of Homeland Security. Current solutions are one-to-one, too dangerous for use on U.S. soil, and orders of magntiude more expensive than the threats they defeat. Our micro-guided missile system is man-portable, multi-domain capable, and has both forward-deployed and low-collateral defeat variants. It senses, engages, and eliminates threats with drastically reduced cost per engagement. 

Solving this critical national security problem requires understanding complex DoD needs along with actual rocket science including aerodynamics, guidance, navigation, control, and much more. Jason and Steve met at Penn State while they pursued a PhD and MS in aerospace engineering, respectively. Their past experiences designing space helicopters for NASA, making Boeing airliners land autonomously, controlling swarms of unmanned autonomous systems, teaching aerospace engineering at Stanford, winning multiple ONR and DOE engineering competitions, and founding an international drone competition makes them the perfect team to create transformative solutions protecting our service members. 

""If you build this, it will be mandatory equipment for every truck, boat, and convoy in the U.S. Military. We're talking thousands of units."" - Former DoD Procurement Officer

The White House just released Executive Order, ""Unleashing American Drone Dominance"" which adds billions of dollars, government support, and streamlined regulations to enable the development of our product. 

Traction: 
A UAS prototype was designed and built in one week and a prototype of the guided missile was prototyped in four days. Following the Stanford Hacking for Defense process that Perseus Defense adviser and former Army Ranger Dr. Jeff Decker wrote the book on, Jason and Steve used 60 end-user interviews across the DoD and DHS to shape the product to something of critical need to both boots on the ground and DoD purchasers. Perseus has already been invited to a Phase-II in-person pitch of their solution to government end-users, signaling progress towards contract opportunities. ",Guided micro-missiles for Counter-UAS.,2.0,Industrials,Industrials -> Drones,1750048762,"['Hardware', 'Drones', 'Swarm Robotics']",[],False,False,False,Summer 2025,Active,"['Industrials', 'Drones']","['United States of America', 'America / Canada']",Early,False,False,,False,https://www.ycombinator.com/companies/perseus-defense,https://yc-oss.github.io/api/batches/summer-2025/perseus-defense.json,https://www.ycombinator.com/companies/perseus-defense
30709,Novaflow,novaflow,[],https://bookface-images.s3.amazonaws.com/small_logos/284bcf8fd014c43e486fa3243ceddc4a1b5a8484.png,https://www.novaflowapp.com/,"New York, NY, USA","Novaflow is an AI data analyst for biology labs. 
--
Bioinformatics data analysis is a time-consuming and expensive process for scientists. With Novaflow, life scientists can upload experimental data, ask questions in plain English, and get instant, publication-ready plots, giving them results in minutes instead of months. ",Automating data analysis for life science researchers ,2.0,Healthcare,B2B -> Analytics,1753390612,"['Artificial Intelligence', 'Biotech', 'Analytics', 'Genomics', 'No-code']",[],False,False,False,Summer 2025,Active,['Healthcare'],"['United States of America', 'America / Canada']",Early,False,False,,False,https://www.ycombinator.com/companies/novaflow,https://yc-oss.github.io/api/batches/summer-2025/novaflow.json,https://www.ycombinator.com/companies/novaflow
30710,mcp-use,mcp-use,[],https://bookface-images.s3.amazonaws.com/small_logos/5a3741e5c8fc7d9b30c081ec6b9b3a70e387566d.png,https://mcp-use.com,"San Francisco, CA, USA","mcp-use provides open-source dev tools and infrastructure for MCP to help dev teams quickly build and deploy custom AI agents with MCP servers. 
Our library has over 100,000 downloads and 4,000 stars, and is used by hundreds of engineers at big enterprises.
We provide a hosted and self-hosted platform that manages auth, access control, and multi-user environments for secure MCP agents deployment at scale.",Open-source dev tools and infrastructure for MCP.,2.0,B2B,B2B -> Infrastructure,1752861544,"['Artificial Intelligence', 'Developer Tools', 'Open Source', 'Infrastructure']",[],False,False,False,Summer 2025,Active,"['B2B', 'Infrastructure']","['United States of America', 'America / Canada']",Early,False,False,,False,https://www.ycombinator.com/companies/mcp-use,https://yc-oss.github.io/api/batches/summer-2025/mcp-use.json,https://www.ycombinator.com/companies/mcp-use
30713,Motives,motives,[],https://bookface-images.s3.amazonaws.com/small_logos/6ccc0035baccfcafd8c4eccd692ca8198963efca.png,https://motives.ai/,"London, England, United Kingdom","Motives is a team of AI agents that runs qualitative research projects for consumer brands: moderating and analyzing video interviews to help brands understand consumer preferences and test new ideas, in hours instead of weeks. 

",Qualitative consumer research run by AI,,B2B,B2B -> Marketing,1752263741,"['Artificial Intelligence', 'B2B', 'Marketing', 'Market Research']",[],False,False,False,Summer 2025,Active,"['B2B', 'Marketing']","['United Kingdom', 'Europe']",Early,False,False,,False,https://www.ycombinator.com/companies/motives,https://yc-oss.github.io/api/batches/summer-2025/motives.json,https://www.ycombinator.com/companies/motives
30716,Finto,finto-de,[],https://bookface-images.s3.amazonaws.com/small_logos/f6adb7f41be65aa21db82cf58680bb6b24b1fdaa.png,https://www.gofinto.com/,"San Francisco, CA, USA","Finto automates accounting for enterprises. With agents, we double an accountant's productivity in handling accounts payable - from invoice verification and supplier communication to account assignment, approval workflows, and ERP postings, all in one streamlined step.",AI accounting for enterprises,3.0,B2B,B2B -> Finance and Accounting,1751218179,"['Fintech', 'SaaS', 'B2B', 'AI']",[],False,False,False,Summer 2025,Active,"['B2B', 'Finance and Accounting']","['United States of America', 'America / Canada']",Early,False,False,,True,https://www.ycombinator.com/companies/finto-de,https://yc-oss.github.io/api/batches/summer-2025/finto-de.json,https://www.ycombinator.com/companies/finto-de
30719,April,april,['Inbox0'],https://bookface-images.s3.amazonaws.com/small_logos/d5d3a6edb5621c81b20be14a648f9b57921bf764.png,https://tryapril.com,"San Francisco, CA, USA",April is a voice powered AI assistant that manages your email and calendar hands-free - helping you reach inbox zero and stay on top of your schedule without looking at a screen.,Voice AI Executive Assistant,2.0,Consumer,Consumer,1753405058,"['Consumer', 'Productivity', 'Calendar', 'Email', 'AI Assistant']",[],False,False,False,Summer 2025,Active,['Consumer'],"['United States of America', 'America / Canada']",Early,False,False,,False,https://www.ycombinator.com/companies/april,https://yc-oss.github.io/api/batches/summer-2025/april.json,https://www.ycombinator.com/companies/april
30720,Autosana,autosana,[],https://bookface-images.s3.amazonaws.com/small_logos/5c7dda83aa113d5017c2cb187435ccccb356bd6a.png,https://autosana.ai,"San Francisco, CA, USA","A cloud-based tool for mobile teams to run natural language end-to-end tests. Eradicates the need to write/maintain E2E tests and manual testing. Seamlessly integrates into your CI, supports both iOS and Android, and is framework-agnostic (React Native, Flutter, Swift, etc).

No code, no setup, just catching bugs before users do. ",QA agent for mobile apps,2.0,B2B,"B2B -> Engineering, Product and Design",1751416575,"['Artificial Intelligence', 'Developer Tools', 'SaaS']",[],False,False,False,Summer 2025,Active,"['B2B', 'Engineering, Product and Design']","['United States of America', 'America / Canada']",Early,False,False,,False,https://www.ycombinator.com/companies/autosana,https://yc-oss.github.io/api/batches/summer-2025/autosana.json,https://www.ycombinator.com/companies/autosana
30722,Omnara,omnara,[],https://bookface-images.s3.amazonaws.com/small_logos/517120504bbe6167aa6c03b7d54e211b8e74e3db.png,https://omnara.com,"San Francisco, CA, USA","As AI agents handle longer, more complex tasks, human oversight becomes critical. Omnara provides the human-in-the-loop infrastructure to make autonomous agents reliable.

Our platform lets users and teams manage AI agents through a unified dashboard. When agents face uncertainty, hit roadblocks, or need permissions that require human judgment, they pause and request guidance, ensuring workflows stay on track. Any agent can integrate, e.g. Claude Code, n8n workflows, or custom builds.",The command center for your AI agents,2.0,B2B,B2B,1753676392,"['AIOps', 'AI', 'AI Assistant']",[],False,False,False,Summer 2025,Active,['B2B'],"['United States of America', 'America / Canada']",Early,False,False,,False,https://www.ycombinator.com/companies/omnara,https://yc-oss.github.io/api/batches/summer-2025/omnara.json,https://www.ycombinator.com/companies/omnara
30724,Risely AI,risely-ai,[],https://bookface-images.s3.amazonaws.com/small_logos/4680fe6ec9d7629b24dfdc3825d767092e53950d.png,https://www.risely.ai/,"San Francisco, CA, USA","Risely’s AI agents will form the new operating system for universities, improving retention, staff productivity, and efficiency. Our platform integrates directly into existing university systems (SIS, LMS, CRM), learns each institution’s unique workflows, and deploys specialized AI agents. This dramatically reduces the $735 billion universities spend annually on administrative labor, expands staff capacity without increasing headcount, and improves the student experience.

This hasn't been done before because university workflows require nuanced, autonomous judgment, exactly what agentic AI was designed to solve. Our team uniquely combines deep expertise in higher education, enterprise-scale AI, and regulated enterprise sales.

Sadia previously built Salesforce’s Education Cloud from scratch, creating the core Student Information System widely used across higher education. She deeply understands university operations and maintains trusted relationships with hundreds of higher-ed CIOs and Provosts.

Danial was one of DoorDash’s earliest engineers, where he architected and scaled complex systems from zero to billions of transactions, including their search, recommendation, and Voice AI platforms. He knows how to build robust AI solutions that reliably perform at enterprise scale. 

Shahryar was a GM at Airwallex, where he built the entire Americas business from 0 to 1 and drove 11x revenue growth.  He’s also a master closer, single-handedly securing over $17M in enterprise deals at NerdWallet.  He’s a relentless startup executor with deep expertise launching and scaling go-to-market machines in highly regulated industries.

We launched six weeks ago and are already at $8k MRR, growing 55% week-over-week -- one of the fastest ramps ever in higher ed. Universities urgently need solutions that expand labor capacity and efficiency, especially as they face unprecedented budget pressure and staffing shortages.

With unmatched buyer access, deep technical expertise, and rapid early traction, we are perfectly positioned to own this enormous market.",AI agents that automate administrative work across college campuses. ,9.0,Education,Education,1753739140,"['Education', 'SaaS', 'B2B', 'Infrastructure', 'AI']",[],False,False,False,Summer 2025,Active,['Education'],"['United States of America', 'America / Canada']",Early,False,False,,False,https://www.ycombinator.com/companies/risely-ai,https://yc-oss.github.io/api/batches/summer-2025/risely-ai.json,https://www.ycombinator.com/companies/risely-ai
30726,Socratix AI,socratix-ai,"['Tarkana AI', 'Socratix AI, Inc']",https://bookface-images.s3.amazonaws.com/small_logos/8e2ca9bf4442a297067557ded4df426f78a01f37.png,https://getsocratix.ai,"San Francisco, CA, USA","Socratix builds AI coworkers for fraud and risk teams so that humans don't have to spend their days drowning in alerts and spreadsheets.

Today, fraud and risk teams at fintechs and banks are overwhelmed. Analysts jump between tools, manually stitch together context, and make judgment calls under pressure, often for hundreds of alerts a week. Too much of their work is slow, repetitive, and error-prone. We're here to change that. 

Socratix gives fraud and risk teams AI coworkers that investigate alerts in real time, replacing manual reviews with fast, explainable decisions. Socratix agents plug into existing workflows and reason across signals just like human analysts to help teams reduce fraud losses, minimize false positives, and scale operations without scaling headcount.

We've seen this problem firsthand. At DoorDash, Riya helped save $30M+ a year by building smarter fraud detection and investigation tooling, and at Unit21, she built products for analysts that made them 3X faster. We're able to build and sell enterprise-grade software. At Cruise, Satya built scalable AI systems powering petabyte-scale data, and at LinkedIn, he built enterprise products from 0 to 1 generating $50M+ in incremental revenue. Now, the two of us are teaming up to eliminate the manual toil in fraud and risk.

We're obsessed with fraud, LLMs, real-world automation, and the messy edge cases traditional ML has trouble handling. We believe that every fraud analyst should have an AI coworker - and the future of fraud will involve combining human-level reasoning with machine-speed execution. ",AI coworkers for fraud and risk teams.,2.0,B2B,B2B -> Operations,1752778488,"['Fintech', 'B2B', 'Fraud Prevention', 'Fraud Detection', 'AI']",[],False,False,False,Summer 2025,Active,"['B2B', 'Operations']","['United States of America', 'America / Canada']",Early,False,False,,False,https://www.ycombinator.com/companies/socratix-ai,https://yc-oss.github.io/api/batches/summer-2025/socratix-ai.json,https://www.ycombinator.com/companies/socratix-ai
30728,Observee,observee,[],https://bookface-images.s3.amazonaws.com/small_logos/6c5ca7e872c8a9bcea68e50cafff191bddd77013.png,https://observee.com/,"San Francisco, CA, USA","All AI Agents rely on external integrations to become truly useful. Our software provides any AI Agent developer with access to over 1,000 MCP integrations through a single API. 

In the last 6 months, MCP has become the official protocol for connecting AI agents to the outside world. Observee provides developers with Authentication, Observability and Security in one hosted MCP. 

As AI Agents increasingly take on more manual jobs, they will rely on Observee for underlying infrastructure. ",Access 1000+ MCP integrations with a single API,3.0,B2B,B2B,1753297896,"['Artificial Intelligence', 'Developer Tools', 'B2B', 'Infrastructure']",[],False,False,False,Summer 2025,Active,['B2B'],"['United States of America', 'America / Canada']",Early,False,False,,False,https://www.ycombinator.com/companies/observee,https://yc-oss.github.io/api/batches/summer-2025/observee.json,https://www.ycombinator.com/companies/observee
30729,Floot,floot,[],https://bookface-images.s3.amazonaws.com/small_logos/1f34cf0cf02c3e2059e48082daf0ddc693722515.png,https://floot.com,"San Francisco, CA, USA","Floot lets non-coders & entrepreneurs build real web apps that actually work. We’re taking a new approach by building everything from the ground up for AI. Since June, 3000+ users have created over 4000 apps on Floot.

Existing AI app builders fall short of enabling non-coders to build real, serious apps. They often:
- Break down when building anything more than a prototype or toy app
- Have non-coders stuck with errors they don’t understand
- Require non-coders to handle multiple services designed for developers (e.g. for backend, database, hosting, etc)

The fundamental problem: these AI app builders just cobble together existing developer tools and slap AI on top, but these tools were designed for humans and not for AI.

The result? Non-coders get excited, start building, hit a wall, and then abandon their projects.

Floot is purpose-built for AI. Our secret sauce:
1) Instead of reusing a coding framework designed for humans, we created a specialized framework that dictates how AI should write code and how the code runs on our infrastructure. This allows us to enforce best practices, detect errors earlier, and give the best feedback to the AI. As a result, Floot can write better code and fix issues more effectively.
2) Floot has the entire tech stack built-in (backend, database, hosting, etc) so building and managing an app feels seamless, especially for non-coders. And because we control every layer of the stack, we can optimize each layer for AI-first coding.

Because of this, non-coders can get more done with less time and prompting. They can finally build serious apps that work, instead of getting stuck in frustrating error loops and then abandoning their projects.

We also built a highly scalable hosting system directly on AWS so Floot apps can handle real traffic and business demands. This means non-coders can build, deploy, and scale their apps on a single platform seamlessly.

Plus, Floot is really fun to use! Try building an app at floot.com",The easiest and most powerful AI app builder.,2.0,B2B,"B2B -> Engineering, Product and Design",1753721322,"['Artificial Intelligence', 'Generative AI', 'SaaS', 'No-code', 'Web Development']",[],False,False,False,Summer 2025,Active,"['B2B', 'Engineering, Product and Design']","['United States of America', 'America / Canada']",Early,False,False,,False,https://www.ycombinator.com/companies/floot,https://yc-oss.github.io/api/batches/summer-2025/floot.json,https://www.ycombinator.com/companies/floot
30730,Idler,idler,[],https://bookface-images.s3.amazonaws.com/small_logos/fcd86cbc2e4ab44520f932ab828ce39c7bafa4f1.png,https://idler.ai/,,,"AI employees that handle the work, so people can do the magic.",3.0,B2B,B2B -> Operations,1749750449,"['Enterprise Software', 'AI']",[],False,False,False,Summer 2025,Active,"['B2B', 'Operations']",['Unspecified'],Early,False,False,,False,https://www.ycombinator.com/companies/idler,https://yc-oss.github.io/api/batches/summer-2025/idler.json,https://www.ycombinator.com/companies/idler
30732,Humoniq,humoniq,[],https://bookface-images.s3.amazonaws.com/small_logos/5b4b4793c04b2144e6d808676c5d789049433c7b.png,https://humoniq.ai,"San Francisco, CA, USA","Humoniq is building voice AI agents to handle customer support for travel companies, such as airlines.

Our team is uniquely equipped to solve this challenge. We grew a travel management company, Flightfox (YC S12), to over $20M in annual sales while handling thousands of customer support requests.

Our mission now is to make customer support in travel the fastest and most helpful of any industry. We already have major travel companies signed and a rapidly growing deal pipeline.",Voice AI agents for customer support in travel,3.0,B2B,B2B,1751772864,"['Travel', 'AI', 'Conversational AI']",[],False,False,False,Summer 2025,Active,['B2B'],"['United States of America', 'America / Canada']",Early,False,False,,False,https://www.ycombinator.com/companies/humoniq,https://yc-oss.github.io/api/batches/summer-2025/humoniq.json,https://www.ycombinator.com/companies/humoniq
30734,Avelis Health,avelis-health,[],https://bookface-images.s3.amazonaws.com/small_logos/9759643303306b86f190396a0aa959a693947140.png,https://avelishealth.com,"San Francisco, CA, USA","𝐖𝐡𝐲 𝐰𝐞 𝐛𝐮𝐢𝐥𝐭 𝐭𝐡𝐢𝐬:
I (Angel) have had three knee surgeries since my mid-teens and was billed more than $250K for care that should have cost a fraction of that. Fighting those inflated charges was so painful that we set out to build a consumer-facing AI agent to do it for others. In less than five months, we helped sixty patients erase or reduce over $280K from their medical bills.

This inspired us to fix the problem farther upstream: stopping bad payments before the patient ever sees a bill. So we launched payment integrity, machine-learning models that audit every medical claim for self-insured employers and health plans in real time.

𝐓𝐡𝐞 𝐏𝐫𝐨𝐛𝐥𝐞𝐦:
• Self-insured employers waste $60 B+ each year on claims that never should have been paid

• Manual audits are slow and partial: Reviewers focus only on high-dollar claims, letting millions more slip through unnoticed.

• Existing audit software is static: Decades-old rule engines can’t keep pace with evolving codes, contracts, or billing tactics.

• Incentives are misaligned: Third-party administrators are paid to process claims, not to police them, so accuracy checks are minimal.

𝐎𝐮𝐫 𝐒𝐨𝐥𝐮𝐭𝐢𝐨𝐧:
Our models audit medical claims before and after payments have been issued. We catch nuanced billing, coding, and contract errors to save 3-7% on annual claims spend. We work with self-insured employers and health plans.

𝐀𝐛𝐨𝐮𝐭 𝐔𝐬:
Angel Onuoha (CEO) and Ahmad Shehu (CTO) have worked together for 4 years. Before Avelis Health they built Zuvy, a Lagos-based fintech company that provided invoice factoring to small businesses. Zuvy was acquired by The BAS Group in 2025.",We audit medical claims for self-insured employers and health plans.,2.0,Healthcare,Healthcare -> Healthcare IT,1753718864,"['Artificial Intelligence', 'SaaS', 'AI']",[],False,False,False,Summer 2025,Active,"['Healthcare', 'Healthcare IT']","['United States of America', 'America / Canada']",Early,False,False,,False,https://www.ycombinator.com/companies/avelis-health,https://yc-oss.github.io/api/batches/summer-2025/avelis-health.json,https://www.ycombinator.com/companies/avelis-health
30736,PARES AI,pares-ai,[],https://bookface-images.s3.amazonaws.com/small_logos/dbbb70598f14b005aa7da32e84d2d14fed9e3e3a.png,https://www.pares.ai/,"San Francisco, CA, USA","PARES is the single platform commercial real estate brokers need for their entire workflow, from chasing leads to closing deals and everything in between. 

With our platform, brokers can:

1) Automatically update real-time transaction data in our CRM

2) Create lists of target properties, skip-trace, and easily navigate outbound calls

3) Underwrite deals with our AI Underwriting Agent

4) Create OMs/BOVs in minutes with our AI Marketing Agent

Check us out at https://www.pares.ai/",Helping commercial real estate brokers find and close more deals.,3.0,Real Estate and Construction,Unspecified,1752084453,"['Generative AI', 'SaaS', 'Proptech', 'CRM', 'AI']",[],False,False,False,Summer 2025,Active,['Real Estate and Construction'],"['United States of America', 'America / Canada']",Early,False,False,,False,https://www.ycombinator.com/companies/pares-ai,https://yc-oss.github.io/api/batches/summer-2025/pares-ai.json,https://www.ycombinator.com/companies/pares-ai
30738,Altur,altur,[],https://bookface-images.s3.amazonaws.com/small_logos/ce362aa339ed75ccb6c9572c39d69b3d181f1cc9.png,https://altur.io,"Mexico City, CDMX, Mexico",,AI agents for debt collection and sales,4.0,B2B,B2B,1750622964,"['Artificial Intelligence', 'Generative AI', 'Telecommunications']",[],False,False,False,Summer 2025,Active,['B2B'],"['Mexico', 'Latin America', 'Remote', 'Partly Remote']",Early,False,False,,False,https://www.ycombinator.com/companies/altur,https://yc-oss.github.io/api/batches/summer-2025/altur.json,https://www.ycombinator.com/companies/altur
30739,Eden,tryeden,[],https://bookface-images.s3.amazonaws.com/small_logos/3e2b6f5015b57999fb093d978cb158f3dd21666f.png,https://tryeden.ai,"New York, NY, USA","Eden allows e-commerce brands to use customer data effectively when running campaigns. We help marketing teams understand their customers' stories by using data from their store, sales, support tickets, and marketing channels to turn hesitant browsers into customers who buy.

Alex and Jason met at TJHSST where they became nationally ranked debate partners and eventually coworkers at Datadog. Alex led operations at Phia, scaling to 100+ brand affiliate partners. Jason led retargeting ads at Reddit and previously sold an AI recruiting startup.

Existing marketing data sits in silos, underutilized. AI enables marketers to unlock a treasure trove of data to create more effective campaigns in a fraction of the time. We will make every marketing department data-driven.",We turn customer and brand data into campaigns that convert,2.0,B2B,B2B -> Productivity,1753907556,"['Artificial Intelligence', 'E-commerce', 'Marketing']",[],False,False,False,Summer 2025,Active,"['B2B', 'Marketing']","['United States of America', 'America / Canada']",Early,False,False,,False,https://www.ycombinator.com/companies/tryeden,https://yc-oss.github.io/api/batches/summer-2025/tryeden.json,https://www.ycombinator.com/companies/tryeden
30741,F4,f4,[],https://bookface-images.s3.amazonaws.com/small_logos/a1af9d562299111b9e8590450d36412897ddd8f8.png,https://f4.dev/,"San Francisco, CA, USA","Built by former Tesla & SpaceX engineers, F4 is a platform that helps you catch and fix drawing compliance issues instantly. F4 ensures design engineers never release noncompliant drawings—and suppliers never misinterpret them. We help hardware teams eliminate costly scrap, rework, and miscommunication at the root.

With a compliant drawing, F4 generates end-to-end drawing interpretations for standard definitions, inspection plan, and tolerance analysis application.

F4 automatically interprets all GD&T symbols, datums, and notes based on the correct standards - no more second-guessing or misreading intent. Everyone from design to manufacturing sees the same definition, keeping teams aligned and avoiding costly miscommunication.

F4 generates a complete inspection plan straight from the drawing, so quality teams know exactly what to measure, how, and where. This eliminates manual setup, reduces delays during first article inspection, and helps catch issues before they reach production.

F4 gives engineers everything they need from the drawing to set up a reliable tolerance analysis, including the critical stack-up paths,  applicable features, and rule exceptions. By making it easy to bridge engineering drawings to tolerance analysis, teams can catch potential fit or function issues early - before parts are fabricated and assembled.
",Automating compliance checks for engineering drawings,2.0,Industrials,Industrials,1752681359,"['Hardware', 'Industrial']",[],False,False,False,Summer 2025,Active,['Industrials'],"['United States of America', 'America / Canada']",Early,False,False,,False,https://www.ycombinator.com/companies/f4,https://yc-oss.github.io/api/batches/summer-2025/f4.json,https://www.ycombinator.com/companies/f4
30742,Sira,sira,[],https://bookface-images.s3.amazonaws.com/small_logos/76b581290f19eb08a9fc677f74b5ecc46cfd20a1.png,https://sira.team,"San Francisco, CA, USA","Sira is the AI-powered platform for managing time tracking, scheduling, payroll, and HR — purpose-built for hourly teams.

Our intelligent agents handle the manual, time-consuming tasks for you — like calling workers to fill open shifts, detecting timesheet anomalies, and streamlining payroll processing.

With Sira, businesses stay organized, compliant, and focused on what really matters — while we take care of the team.",AI HR manager for hourly teams,0.0,B2B,B2B -> Human Resources,1752264420,"['B2B', 'HR Tech', 'AI']",[],False,False,False,Summer 2025,Active,"['B2B', 'Human Resources']","['United States of America', 'America / Canada']",Early,False,False,,False,https://www.ycombinator.com/companies/sira,https://yc-oss.github.io/api/batches/summer-2025/sira.json,https://www.ycombinator.com/companies/sira
30743,Opennote,opennote,[],https://bookface-images.s3.amazonaws.com/small_logos/fbef42e17cd76584a4249ebbc49a1db7307ab1b1.png,https://opennote.com,"San Francisco, CA, USA","Opennote is building an interactive AI tutor that gives every student a truly personalized learning experience.

Most students never get to engage deeply with material in traditional classrooms or generic online tools. Opennote changes that by acting as a human-like, intuitive tutor—one that remembers your progress and adapts every session to how you learn best.",The Interactive AI Tutor That Knows You,3.0,Education,Education,1752018108,"['AI-Enhanced Learning', 'Education', 'SaaS', 'Consumer']",[],False,False,False,Summer 2025,Active,['Education'],"['United States of America', 'America / Canada']",Early,False,False,,False,https://www.ycombinator.com/companies/opennote,https://yc-oss.github.io/api/batches/summer-2025/opennote.json,https://www.ycombinator.com/companies/opennote
30744,SigmanticAI,sigmanticai,['BitForge (in process of incorporating as SigmanticAI Inc due to trademark)'],https://bookface-images.s3.amazonaws.com/small_logos/551c81e2cf1198e6431c7a170e74ee43deff6f61.png,https://www.sigmanticai.com,"Dublin, CA, USA","SigmanticAI is building an AI-native hardware development assistant that automates the entire RTL design flow, from natural language to synthesizable HDL and testbenches, inside a seamless VSCode fork. Powered by fine-tuned Verilog LLMs, reinforcement learning, and real compiler feedback, SigmanticAI iteratively refines code until it compiles and passes synthesis, no matter how complex the design. It’s like the Cursor for HDL design. 

In addition to code generation, SigmanticAI can generate token-level annotations and onboarding documents to accelerate ramp-up for new engineers. With support for both cloud and on-prem deployment, it integrates with existing EDA tools to dramatically reduce debug time, improve collaboration, and accelerate hardware design across teams",Suite of AI Agents and Tools to Accelerate HDL Design,2.0,B2B,B2B -> Infrastructure,1752688016,"['Artificial Intelligence', 'Hard Tech', 'Hardware', 'Semiconductors', 'AI Assistant']",[],False,False,False,Summer 2025,Active,"['B2B', 'Engineering, Product and Design']","['United States of America', 'America / Canada']",Early,False,False,,False,https://www.ycombinator.com/companies/sigmanticai,https://yc-oss.github.io/api/batches/summer-2025/sigmanticai.json,https://www.ycombinator.com/companies/sigmanticai
30747,Convexia,convexia,[],https://bookface-images.s3.amazonaws.com/small_logos/c68bf871c0fe363c6048343df283d9282ab990f4.png,https://convexia.bio,"San Francisco, CA, USA","An AI-maximalist pharma platform. We use agents to buy drugs, run clinical trials, and sell for a profit. 10x faster and 20x leaner than incumbents.

Sourcing Agent: Mines public/private databases and unstructured global data to surface overlooked preclinical candidates.
Scientific Agent: Runs comp bio models (ESM-3, RFdiffusion, MACE-MP-0) to assess safety and efficacy in silico.
Commercial Agent: Analyzes FDA incentives, pricing dynamics, TAM, competitive landscape, and payer alignment.
Clinical Agent: Runs digital twin simulations, evaluates CRO/CMC risk, and builds trial plans to Phase 1.
BD Agent: Summarizes and delivers company-tailored pitches. 

Built by 2 Stanford CS students who have built 3 startups together before. ",The world's first AI-maximalist pharma company,2.0,Healthcare,Healthcare -> Drug Discovery and Delivery,1752301183,"['AI-powered Drug Discovery', 'Biotech', 'AI']",[],False,False,False,Summer 2025,Active,"['Healthcare', 'Drug Discovery and Delivery']","['United States of America', 'America / Canada']",Early,False,False,,True,https://www.ycombinator.com/companies/convexia,https://yc-oss.github.io/api/batches/summer-2025/convexia.json,https://www.ycombinator.com/companies/convexia
30754,Locata,locata,[],https://bookface-images.s3.amazonaws.com/small_logos/61f90ca5cca8a2d750b52199dcc520e1fbffdbb6.png,https://www.locatahealth.com/,"New York, NY, USA","Locata is an AI referral management platform for Primary Care practices. We deploy AI agents to automate every step of the referral process that back-office staff face daily, from submitting authorizations to broadcasting updates and following up with patients. This frees up staff to focus on patient care.

Primary Care back-offices are severely understaffed and overburdened by administrative work associated with referrals. Additionally, patients suffer navigating the complex referral process, which can have disastrous health effects if they don’t get the care they need. These factors point to a glaring gap in the system—where out of over 100 million specialist referrals issued annually in the US, only half are actually completed. Locata is tackling this problem head-on, saving administrative staff hours each week and ensuring that the referral process goes as smoothly as possible for patients and their providers.

Alejandro and Josh met at Stanford where they graduated with BS degrees in CS. Alejandro was a senior software engineer at Meta’s Reality Labs where he led development of several AI features for wearable products and prior to that conducted AI research at Stanford Medicine. Josh graduated with a masters in CS, specializing in AI, before working as a software engineer at Google, developing AI products that served over 1 billion users.

In just three weeks, we’ve secured $80K ARR and are in the process of taking our first customer live.",AI referral management for Primary Care Practices,2.0,Healthcare,Healthcare -> Healthcare IT,1753486430,"['Artificial Intelligence', 'SaaS', 'Health Tech', 'B2B']",[],False,False,False,Summer 2025,Active,"['Healthcare', 'Healthcare IT']","['United States of America', 'America / Canada']",Early,False,False,,False,https://www.ycombinator.com/companies/locata,https://yc-oss.github.io/api/batches/summer-2025/locata.json,https://www.ycombinator.com/companies/locata
30755,Pally,pally,[],https://bookface-images.s3.amazonaws.com/small_logos/6cc7c45ea4fbab294226a104bf2bacc21f8cb627.png,https://pally.com,"San Francisco, CA, USA","Hey 👋, we’re Haz and Wyatt, the founders of Pally, and we’re building at the intersection of AI and Human Relationships. 

We believe that while AI will automate a lot of low-level tasks, that this will dramatically increase the value of human connection at the highest level.

In a world full of ‘AI SDRs’, our warm connections become more important than ever. 

Yet today, keeping track of thousands of connections across countless social platforms is impossible. We forget to respond, we miss important moments, we lose touch.  

We’re building Pally to solve that. 

We bring together every connection, across every platform. Our AI researches everything they’ve ever posted online, and uses its deep understanding of each person to help you achieve your goals; whether hiring, fundraising, or sales.",Pally is an AI Relationship Management Platform,3.0,B2B,B2B -> Productivity,1750346506,"['Consumer', 'B2B', 'Productivity', 'Search', 'AI']",[],False,True,False,Summer 2025,Active,"['B2B', 'Productivity']","['United States of America', 'America / Canada']",Early,False,False,,False,https://www.ycombinator.com/companies/pally,https://yc-oss.github.io/api/batches/summer-2025/pally.json,https://www.ycombinator.com/companies/pally
